	Feb9-4-8	Feb10-r3-a	Feb9-5-b	Feb7-15	Feb9-3-a	Feb9-5-a	Feb10-r4-a	Feb9-3-b	Feb9-4-20	Feb8-55	Feb9-2-a	Feb9-4-4	Feb8-65	Feb9-4-b	Feb9-7-b	Feb8-12	Feb9-6-a	Feb7-9	Feb10-r5-a	Feb10-r6-a	Feb9-4-17	Feb8-33	Feb8-5	Feb8-2	Feb9-4-11	Feb9-8-a	Feb7-6	Feb9-4-30-a	Feb9-4-14	Feb9-1-b	Feb9-4-26	Feb9-8-b	Feb9-1-a	Feb8-53	Feb10-r7-a	Feb8-7	Feb9-4-2	Feb9-7-a	Feb7-20	Feb8-41	Feb9-4-28	Feb8-27	Feb8-49	Feb8-15	Feb8-45	Feb8-39	Feb9-4-24	Feb8-61	Feb8-47	Feb8-37	Feb9-4-a	Feb7-3	Feb8-9	Feb8-23	Feb7-1	Feb9-6-b	Feb9-2-b	SG1-E-mid	Feb8-51	Feb8-43	Feb9-4-22	Feb8-35	Feb10-r2-a	Feb8-19	Feb10-r1-a	Feb8-32	Feb9-4-6	Feb7-12
Feb9-4-17	0.331421016006	0.435929208342	0.297668923952	0.462920275411	0.216008001905	0.294927646286	0.436443002708	0.305334910709	0.292264728283	0.418619487775	0.307605525063	0.302430550518	0.3912006038	0.264175614135	0.313085308523	0.522689910705	0.321089753292	0.42704614584	0.410601547001	0.3654980243	0.0	0.429875614422	0.473898110811	0.453670184087	0.357717545446	0.377209398519	0.417314653131	0.356716765716	0.272606075688	0.378827744105	0.224153433019	0.350400487058	0.325091355475	0.392512030046	0.403158566595	0.453357718591	0.322648767187	0.274137605738	0.38508795244	0.401860840354	0.286557769004	0.455220289877	0.42166742022	0.405366297221	0.381242039853	0.420392158966	0.352036861781	0.404173842514	0.403065082348	0.381684921178	0.3682231284	0.429430329645	0.468874523783	0.427249000619	0.402231375004	0.348330324042	0.231131840566	0.389515754025	0.443490573671	0.454119371281	0.414220632237	0.417667767768	0.45822986682	0.446741291871	0.467826694891	0.477928138905	0.371625482801	0.452425496585
Feb8-33	0.332278842521	0.235388504703	0.373147128565	0.293294408235	0.430206676824	0.368232486207	0.281560724885	0.385323492763	0.358909126679	0.262088094184	0.362891805299	0.424300921145	0.25247061676	0.447565691162	0.391978640793	0.386435411699	0.403424802424	0.288379830259	0.290488398061	0.300651798891	0.429875614422	0.0	0.251034687707	0.337109026878	0.45799069293	0.364603539646	0.284818801869	0.402001412829	0.462261894831	0.467407651492	0.3889579095	0.35046246638	0.345336637021	0.292821781058	0.297175765456	0.288430828509	0.375033997774	0.364017937981	0.282315018358	0.233900291631	0.406816699191	0.316501059766	0.254359031028	0.242313219215	0.239821862273	0.262431214053	0.368892128236	0.264638142908	0.198347042461	0.306345578982	0.308496901018	0.26185355739	0.312183191317	0.26643529365	0.38571852923	0.304886268152	0.438852129757	0.253985480882	0.271077587774	0.328399127029	0.323628282509	0.25394113727	0.248464483074	0.238905049114	0.273562402211	0.348268216347	0.446121619222	0.286599246002
Feb8-5	0.368711061067	0.24957540046	0.385233052836	0.240498208164	0.439342444404	0.414354398689	0.279934084875	0.392758640523	0.385169036	0.240096279894	0.390707796845	0.399026770842	0.324564553361	0.463873782696	0.422959695503	0.386475749138	0.446452053818	0.285342030275	0.320582906289	0.306132165447	0.473898110811	0.251034687707	0.0	0.269016778396	0.495550889976	0.37030225274	0.331166482103	0.434436668424	0.493210952038	0.48172532181	0.42524143586	0.364487827385	0.339027396339	0.301213563336	0.309858669316	0.254191024108	0.418526434113	0.391867687854	0.300158825107	0.283567131019	0.450688737807	0.303273050218	0.239427735688	0.227247149468	0.344646636435	0.226586274713	0.373435430437	0.277480165803	0.290551883455	0.307115717851	0.360189173212	0.291229184159	0.249760259251	0.240199592382	0.406648177841	0.309680809016	0.464121890739	0.211729964785	0.251539969566	0.298528456674	0.312215308484	0.285160642208	0.233385404803	0.209550722383	0.294199494604	0.325443019072	0.458672512584	0.305464497255
Feb8-2	0.360880554423	0.312440251739	0.405232179399	0.261587528299	0.444231860736	0.44193925971	0.344970586467	0.423672726867	0.396301505397	0.314895742077	0.417548512163	0.402854755442	0.33940821675	0.464919113424	0.465700329828	0.390625148454	0.412320327118	0.306614322173	0.321138705386	0.380099324116	0.453670184087	0.337109026878	0.269016778396	0.0	0.481070866758	0.350875816717	0.330886861242	0.430279303942	0.483075118396	0.479804042694	0.42199272755	0.392492604477	0.366429893303	0.330695292008	0.359751312947	0.273516789342	0.43807598993	0.423249798845	0.301168967074	0.35232134999	0.451592268327	0.355650113726	0.322072538502	0.25705197678	0.360728438095	0.304663708644	0.360703342001	0.302703401843	0.310777389876	0.334446251282	0.325	0.305550184684	0.227971616878	0.332034909435	0.394070923149	0.334670579861	0.445568780326	0.273568966565	0.348322064559	0.337219743476	0.308623068192	0.32589924087	0.268027901825	0.304009595491	0.342556433787	0.406049808171	0.440449516874	0.250867179887
Feb9-4-11	0.357907258767	0.471359162684	0.341716509128	0.444058481958	0.372275494603	0.378718639006	0.437292654991	0.374705769913	0.332267002299	0.468313072017	0.345015643559	0.404023874899	0.43981971786	0.314428986103	0.370066789467	0.521834744023	0.34113270143	0.466793160629	0.452247539901	0.411751190723	0.357717545446	0.45799069293	0.495550889976	0.481070866758	0.0	0.430896122479	0.442973419999	0.441247009556	0.356310041549	0.232115743578	0.324736269816	0.372101015272	0.363935189786	0.425940275111	0.416372772295	0.463670796509	0.313736054718	0.355277200472	0.383654497487	0.415231865195	0.32814675627	0.510566578443	0.436291150472	0.437458285986	0.391899795523	0.47163758132	0.347044142829	0.411049257396	0.435241587752	0.446641400397	0.390787390632	0.441586760023	0.528574501764	0.439053588207	0.405987792196	0.363280526183	0.331178340214	0.444783095933	0.442154731116	0.428956761958	0.449795875326	0.452623292564	0.465373821181	0.42394664395	0.483229686286	0.458944295667	0.391306815864	0.436301902243
Feb9-8-a	0.303720637903	0.304380595433	0.278631632417	0.364628319136	0.388579070916	0.348367331746	0.324035193622	0.292035610527	0.281707285012	0.331673480967	0.318611629398	0.356611729685	0.390434833832	0.365087797785	0.374170520419	0.458738727836	0.427009422374	0.356164217453	0.331923976903	0.351689605614	0.377209398519	0.364603539646	0.37030225274	0.350875816717	0.430896122479	0.0	0.339785186091	0.422673796232	0.420717302031	0.414318376448	0.361829175809	0.266575425991	0.274869588218	0.333172208408	0.370780970642	0.340386471493	0.339644399046	0.329839892529	0.291110039045	0.359792013488	0.385068723503	0.365373624709	0.372948437102	0.350389190402	0.346359577741	0.327990203955	0.354226282345	0.361969233809	0.359233825809	0.348176299058	0.329782298431	0.312876729484	0.418377593878	0.409088459206	0.378081300473	0.338430932724	0.34624438318	0.342129997929	0.417083686145	0.412811359048	0.306108753297	0.376207276766	0.359101186315	0.374979665782	0.326120507341	0.463885204389	0.442964719109	0.360958995688
Feb7-6	0.349121789883	0.299088610641	0.368719242326	0.318293317942	0.426597331766	0.391468184086	0.325948903464	0.38977904678	0.355321108667	0.346039220274	0.355585585213	0.412627451887	0.275408336485	0.409335776886	0.410239687606	0.41334541547	0.431625186055	0.268342789763	0.236470510772	0.301350745503	0.417314653131	0.284818801869	0.331166482103	0.330886861242	0.442973419999	0.339785186091	0.0	0.41014482525	0.45624785359	0.442321179614	0.411513683321	0.329269978238	0.355862844139	0.341043405895	0.246265154303	0.329289054887	0.381606716988	0.365565607686	0.221796991841	0.281486762467	0.411614724208	0.352446151134	0.314462859908	0.314990893695	0.33655300556	0.355698037092	0.356585486485	0.274142746868	0.276530700589	0.279643361451	0.354841485416	0.221830456463	0.363702961957	0.342853355906	0.323227800566	0.349320452974	0.407246646024	0.26829874014	0.34645174639	0.33288284033	0.33479880384	0.300875920653	0.328457898082	0.330411864243	0.292191884145	0.408023731863	0.454893368984	0.245307296523
Feb9-4-30-a	0.337803727557	0.417660620126	0.342064117359	0.426521811246	0.336561330194	0.343321090276	0.401452096262	0.344723026792	0.356622856774	0.385089828167	0.357192008754	0.374694313971	0.406239107945	0.394439796031	0.311883198696	0.504000186888	0.255986796174	0.435536045989	0.446734926298	0.393465613184	0.356716765716	0.402001412829	0.434436668424	0.430279303942	0.441247009556	0.422673796232	0.41014482525	0.0	0.403849884486	0.428021386283	0.344509714778	0.395045093672	0.364100227533	0.395565993343	0.428473482391	0.446246227578	0.391012159587	0.328877197987	0.395935996942	0.373624520366	0.361582194089	0.441923706828	0.386578132522	0.425973241557	0.402402664352	0.405519981759	0.327247591158	0.415776482788	0.382639362749	0.375508556344	0.340544326091	0.437984501481	0.45088175293	0.413759463276	0.482515289321	0.36197169938	0.383061601254	0.372506504133	0.419112712373	0.425913149081	0.383927878096	0.386025424379	0.415770614702	0.405562552761	0.448135458772	0.45325849189	0.34952713169	0.443041683595
Feb9-4-14	0.383457011091	0.450349011135	0.310255870054	0.484456825985	0.289150460594	0.273846998616	0.451117625553	0.321450272893	0.299597857149	0.416079539514	0.34512549405	0.369032351368	0.419342587414	0.315597706448	0.33794045971	0.468689039591	0.374666206703	0.454434008286	0.450746228027	0.367662447069	0.272606075688	0.462261894831	0.493210952038	0.483075118396	0.356310041549	0.420717302031	0.45624785359	0.403849884486	0.0	0.388874492397	0.270458790337	0.333044960937	0.349350104338	0.416507118488	0.403730798394	0.449895265211	0.305044671845	0.305839497398	0.419137669985	0.400800463954	0.276520625942	0.465646320612	0.41054504999	0.421428907104	0.410355684628	0.432071378778	0.4111956473	0.437427745244	0.420605876784	0.405317576709	0.399211252451	0.469212043422	0.467698241866	0.44912001943	0.450249812278	0.394191195398	0.322751284221	0.452795014402	0.436878694003	0.433701456293	0.425885359084	0.45203660929	0.457702654763	0.449072758698	0.466789020198	0.487685555718	0.369401862507	0.509810772406
Feb9-1-b	0.348158860526	0.483510233983	0.321891622457	0.439861454177	0.362972722363	0.400306367023	0.430214312891	0.336995549469	0.297155352762	0.47559049302	0.343670757794	0.372953237177	0.444298567079	0.224171876732	0.355094514694	0.574539427571	0.3422454663	0.458498158894	0.417944920608	0.417887157998	0.378827744105	0.467407651492	0.48172532181	0.479804042694	0.232115743578	0.414318376448	0.442321179614	0.428021386283	0.388874492397	0.0	0.341791256027	0.336457224399	0.352984074511	0.419515742317	0.410367195168	0.463046568642	0.319927349781	0.36011224724	0.384809222059	0.430010584006	0.267233314028	0.490803509087	0.450819852375	0.466392509363	0.398245838725	0.482321683168	0.341086440051	0.434800724799	0.436214672429	0.423287870491	0.35324993386	0.441921214471	0.510029148053	0.445790677494	0.405150626623	0.372586162477	0.324634781992	0.436320149594	0.447505645353	0.410894520384	0.38712335523	0.447412724045	0.476408039105	0.429392756981	0.470112735911	0.453434369664	0.414290629972	0.446474321197
Feb9-4-26	0.275880512804	0.38578005883	0.282657544634	0.386017864342	0.218573267846	0.284426838888	0.369431042635	0.28789479222	0.239740257089	0.368701172162	0.277296243544	0.321820065757	0.35811727379	0.276899413309	0.277523100924	0.483201115912	0.240240331829	0.405431295352	0.383474815599	0.331252499316	0.224153433019	0.3889579095	0.42524143586	0.42199272755	0.324736269816	0.361829175809	0.411513683321	0.344509714778	0.270458790337	0.341791256027	0.0	0.30028556743	0.282932362951	0.311566652708	0.354789476751	0.40314864708	0.3318097313	0.231421119239	0.349311029976	0.347718426862	0.291345157204	0.418733838559	0.336704647098	0.363482296099	0.328288201663	0.372497604167	0.285760379597	0.342331613675	0.34533656516	0.371008731778	0.313503676377	0.414066783753	0.446191909782	0.382517283692	0.394203285883	0.291911005357	0.271356561661	0.365774457734	0.385207948031	0.413443825134	0.374231109496	0.378017613962	0.41822075714	0.384176563683	0.428241312924	0.420659983731	0.306778802487	0.410015345675
Feb9-8-b	0.239361121328	0.339111416626	0.220747009046	0.334477315841	0.331831354739	0.279211499276	0.297648031512	0.248978718438	0.190150585069	0.328292661342	0.272307964025	0.304492838925	0.308537894356	0.293765769379	0.294232041293	0.486031649206	0.36256000692	0.310005427246	0.29339085456	0.270803344502	0.350400487058	0.35046246638	0.364487827385	0.392492604477	0.372101015272	0.266575425991	0.329269978238	0.395045093672	0.333044960937	0.336457224399	0.30028556743	0.0	0.215444557816	0.304253953759	0.276843271624	0.34896510763	0.266773885231	0.278222427812	0.284837380886	0.313339433754	0.316378666894	0.368346044884	0.315931582991	0.337476251586	0.296461679797	0.32952788283	0.306849931691	0.316681196546	0.324154472451	0.317154108405	0.30551774886	0.303342981385	0.405835201976	0.363453006365	0.344265055732	0.278772400015	0.308558267539	0.33349250389	0.354538879699	0.367124406	0.279056638188	0.328402152236	0.366958392206	0.345803552559	0.322324728875	0.425244309534	0.396278555083	0.380552126889
Feb9-1-a	0.263081877824	0.333692585621	0.236019987085	0.311780763999	0.304958003527	0.273834820602	0.312795361747	0.250711033548	0.228314082029	0.271309286779	0.267252012717	0.304950184714	0.275937328485	0.28614209636	0.345000594328	0.462315652245	0.314552455625	0.317946969762	0.309322881758	0.292438508853	0.325091355475	0.345336637021	0.339027396339	0.366429893303	0.363935189786	0.274869588218	0.355862844139	0.364100227533	0.349350104338	0.352984074511	0.282932362951	0.215444557816	0.0	0.270598442701	0.289869550554	0.319771496492	0.248817854563	0.311091796861	0.288829872962	0.299219560569	0.328546326718	0.356484907783	0.276978552662	0.315493504269	0.254660893033	0.319340408277	0.319168127991	0.269891355177	0.286470532918	0.288904152214	0.270837343034	0.294506967081	0.379964265794	0.318093868791	0.332005351152	0.224034952052	0.307462959525	0.269333036575	0.29776842004	0.315144410583	0.291843366277	0.270864317268	0.365254198716	0.319704306165	0.331372070313	0.380882797846	0.361122285118	0.378215062504
Feb8-53	0.325543545745	0.27029057359	0.302064238135	0.247446020034	0.373505277871	0.331300379873	0.244866888308	0.320026452552	0.297650970416	0.225622928539	0.318077675886	0.3435328277	0.269634100564	0.374440272802	0.374558677555	0.409484327439	0.348430009056	0.287139613608	0.269573131017	0.266235737138	0.392512030046	0.292821781058	0.301213563336	0.330695292008	0.425940275111	0.333172208408	0.341043405895	0.395565993343	0.416507118488	0.419515742317	0.311566652708	0.304253953759	0.270598442701	0.0	0.270605337829	0.276894640754	0.333378620963	0.317188439333	0.248390036498	0.199529957709	0.336363476053	0.280708799227	0.205837539437	0.258186556332	0.23804242513	0.220453221335	0.300023272995	0.20556413967	0.240162057588	0.263123993559	0.295656780937	0.271991880479	0.339954095151	0.340376344168	0.354409043072	0.277259242632	0.390699257866	0.240419364554	0.251421013809	0.254765030786	0.28245506824	0.265487201714	0.302466635856	0.276136276046	0.340723492032	0.349524138985	0.379894271428	0.320060071359
Feb10-r7-a	0.328291584778	0.297821228004	0.333080683124	0.278104553566	0.368036421953	0.319865057496	0.27749734949	0.336933658673	0.28897983903	0.318279337789	0.323217598179	0.359689073219	0.230801934421	0.354709867121	0.371552707118	0.435950374879	0.419798193221	0.206356558984	0.227494869258	0.21435276877	0.403158566595	0.297175765456	0.309858669316	0.359751312947	0.416372772295	0.370780970642	0.246265154303	0.428473482391	0.403730798394	0.410367195168	0.354789476751	0.276843271624	0.289869550554	0.270605337829	0.0	0.304934662469	0.337657584157	0.351308342174	0.195422815073	0.232809799804	0.382468079689	0.326213500677	0.243919772828	0.251612412607	0.299119534224	0.286892299616	0.306002776164	0.222493742085	0.244683501437	0.279796512682	0.332808583089	0.221976979652	0.362858848028	0.271042565025	0.247598703507	0.278691989625	0.373480172906	0.220368453228	0.267179417664	0.248131110285	0.307894280918	0.253052468733	0.307482239268	0.280739459573	0.292147035365	0.350553150404	0.444470777617	0.306312654434
Feb8-7	0.344366479148	0.252063039979	0.36421004556	0.263985898156	0.413910405736	0.391738961688	0.268470455214	0.3949829795	0.35770126497	0.276712960088	0.368869584261	0.375822177133	0.317269223767	0.428659888511	0.418332584335	0.335744436442	0.39442163938	0.29668648155	0.284688883492	0.306535647559	0.453357718591	0.288430828509	0.254191024108	0.273516789342	0.463670796509	0.340386471493	0.329289054887	0.446246227578	0.449895265211	0.463046568642	0.40314864708	0.34896510763	0.319771496492	0.276894640754	0.304934662469	0.0	0.375039085649	0.382426617854	0.261576252862	0.263639329351	0.390239463861	0.274991156703	0.256228875913	0.195411793014	0.31246400048	0.226779855075	0.336157171127	0.255899935744	0.28319056196	0.30905843772	0.311459534313	0.274467009851	0.265112436414	0.297916950714	0.358476084943	0.33610623143	0.423624627031	0.295435760712	0.334823847799	0.324874851229	0.281105630854	0.3248831717	0.253510061946	0.274255586618	0.313248757165	0.409254571677	0.428663957569	0.320166849511
Feb9-4-2	0.309585548838	0.379673141078	0.281307652672	0.399392258674	0.344632022077	0.300060390856	0.380162413932	0.304057611833	0.25039344739	0.352352473468	0.31462948245	0.328742368285	0.342064285346	0.305826695772	0.360059570696	0.487936146296	0.325532044656	0.377186645883	0.376493611269	0.355250436942	0.322648767187	0.375033997774	0.418526434113	0.43807598993	0.313736054718	0.339644399046	0.381606716988	0.391012159587	0.305044671845	0.319927349781	0.3318097313	0.266773885231	0.248817854563	0.333378620963	0.337657584157	0.375039085649	0.0	0.355846765753	0.355793477143	0.321768606968	0.289474072348	0.401432888209	0.356965692518	0.358893805774	0.283082858832	0.38463675865	0.352587853577	0.333916174432	0.343608472095	0.316007896368	0.347407981491	0.368594571867	0.456902418555	0.385353519968	0.385665186351	0.337723659472	0.327013237345	0.335211842866	0.333295987571	0.355609460459	0.353339223883	0.319967276289	0.409574907858	0.387289340756	0.419067502316	0.427795554813	0.393549742654	0.414079887375
Feb9-7-a	0.254295019677	0.370659410173	0.244715975418	0.368433031428	0.279682232983	0.283379271448	0.324247088809	0.272962807853	0.247687329826	0.367921884027	0.249424953109	0.311957283127	0.373946442054	0.28348254664	0.255755820239	0.480209039737	0.332158097805	0.400309964065	0.370337873501	0.31595185264	0.274137605738	0.364017937981	0.391867687854	0.423249798845	0.355277200472	0.329839892529	0.365565607686	0.328877197987	0.305839497398	0.36011224724	0.231421119239	0.278222427812	0.311091796861	0.317188439333	0.351308342174	0.382426617854	0.355846765753	0.0	0.303478889619	0.315227934045	0.271016404906	0.404688632796	0.34690431437	0.386353626273	0.341775310873	0.334509745321	0.27769364397	0.378681191833	0.343015489838	0.361549704133	0.305320463637	0.371622327424	0.41424214316	0.377905575462	0.411436616814	0.305055817227	0.301640608885	0.353603755572	0.402768550393	0.402720488271	0.338988826302	0.381710263094	0.376549998442	0.367391766351	0.409161742608	0.459004252823	0.348822986879	0.433818050328
Feb7-20	0.290444074497	0.300738570823	0.302651280065	0.271337255526	0.368506548541	0.328524111528	0.226688929793	0.31058229669	0.283804274058	0.28006495826	0.288399393914	0.337934013357	0.264185691411	0.358774508558	0.36083596009	0.414381512236	0.38379180476	0.238398874562	0.199952939473	0.204283953154	0.38508795244	0.282315018358	0.300158825107	0.301168967074	0.383654497487	0.291110039045	0.221796991841	0.395935996942	0.419137669985	0.384809222059	0.349311029976	0.284837380886	0.288829872962	0.248390036498	0.195422815073	0.261576252862	0.355793477143	0.303478889619	0.0	0.194736177305	0.351349855613	0.286236385046	0.238442200084	0.257923009337	0.277976802384	0.268934769917	0.25149503012	0.244504464418	0.244793331622	0.252725614774	0.285959977521	0.200291303815	0.366867099981	0.271711014712	0.250119054706	0.296848469971	0.357343246565	0.214403121162	0.302966400831	0.273234550909	0.286920704383	0.288945517934	0.296926401692	0.272619662737	0.307614676056	0.368193870058	0.411842427983	0.275853437417
Feb8-41	0.335378515594	0.238709638275	0.309458775923	0.272456076871	0.382222121492	0.319553980512	0.200198977293	0.321130906111	0.301503988057	0.22349921525	0.315645869458	0.352128053343	0.255600210198	0.401616980801	0.361560939803	0.402440282223	0.355227160222	0.262329217506	0.244042120545	0.203314544877	0.401860840354	0.233900291631	0.283567131019	0.35232134999	0.415231865195	0.359792013488	0.281486762467	0.373624520366	0.400800463954	0.430010584006	0.347718426862	0.313339433754	0.299219560569	0.199529957709	0.232809799804	0.263639329351	0.321768606968	0.315227934045	0.194736177305	0.0	0.347597090102	0.268199320158	0.209074870084	0.246087629333	0.248732613966	0.1919938868	0.259002654442	0.22981152557	0.222212658033	0.251291092139	0.279588888307	0.231499860612	0.344308770861	0.278647817993	0.323763893273	0.301244753348	0.372938296776	0.226291938441	0.235543340435	0.269564531024	0.295530182943	0.237891786108	0.225396316844	0.217226014798	0.315927338821	0.325787953193	0.398430654928	0.307236264078
Feb9-4-28	0.284519905689	0.396590081173	0.229217410627	0.388247928301	0.250506174557	0.308340506815	0.358629456097	0.258857736298	0.217517801871	0.39063402497	0.256520319752	0.298564850622	0.371927937168	0.262865141299	0.311066472835	0.51529123716	0.321966058021	0.423744114123	0.389953321493	0.365696339184	0.286557769004	0.406816699191	0.450688737807	0.451592268327	0.32814675627	0.385068723503	0.411614724208	0.361582194089	0.276520625942	0.267233314028	0.291345157204	0.316378666894	0.328546326718	0.336363476053	0.382468079689	0.390239463861	0.289474072348	0.271016404906	0.351349855613	0.347597090102	0.0	0.400642117109	0.380074227529	0.389421547621	0.349798327152	0.404913076342	0.301611502311	0.392843329136	0.372744228034	0.388708827147	0.24988130231	0.410934237708	0.458595999689	0.417967052388	0.438543903017	0.330464834217	0.314854149168	0.402042541622	0.388629910551	0.383786567135	0.389096725658	0.405306462466	0.432786101696	0.409520261625	0.441276035708	0.420227717515	0.374713260936	0.439356000279
Feb8-27	0.366705046879	0.302076034926	0.374607581922	0.288600823441	0.407586870013	0.380350076023	0.303668368159	0.378884507533	0.352270289162	0.244851840299	0.371037907486	0.390424196902	0.29923475391	0.46311588497	0.414089977903	0.3966344038	0.40662731785	0.341396811467	0.332519147351	0.307127267508	0.455220289877	0.316501059766	0.303273050218	0.355650113726	0.510566578443	0.365373624709	0.352446151134	0.441923706828	0.465646320612	0.490803509087	0.418733838559	0.368346044884	0.356484907783	0.280708799227	0.326213500677	0.274991156703	0.401432888209	0.404688632796	0.286236385046	0.268199320158	0.400642117109	0.0	0.287392941307	0.259708203934	0.331809444114	0.26501119794	0.363656694388	0.298569951943	0.303830749631	0.290294239683	0.318969338452	0.321764766657	0.355626151135	0.306916435428	0.410764077556	0.37753724121	0.457424341729	0.31135534964	0.311369725772	0.332132585816	0.309159832398	0.313321601551	0.311408414081	0.30743339894	0.325899186489	0.381156618365	0.449138211177	0.360327073652
Feb8-49	0.339780099153	0.236732024083	0.349422388823	0.218855300226	0.389314631889	0.337237992473	0.231016266928	0.35030112132	0.31164722308	0.232950089762	0.364425744091	0.366613278816	0.245618749344	0.422236791471	0.369383822632	0.351006129404	0.373723344063	0.222655567844	0.271062482529	0.26692509565	0.42166742022	0.254359031028	0.239427735688	0.322072538502	0.436291150472	0.372948437102	0.314462859908	0.386578132522	0.41054504999	0.450819852375	0.336704647098	0.315931582991	0.276978552662	0.205837539437	0.243919772828	0.256228875913	0.356965692518	0.34690431437	0.238442200084	0.209074870084	0.380074227529	0.287392941307	0.0	0.200990810723	0.26126085035	0.222476242221	0.325263839665	0.194434535028	0.16555941379	0.258079676146	0.339597051627	0.244097257108	0.291509578653	0.267242394119	0.367083553144	0.291299924741	0.425104670041	0.222391595895	0.21710982271	0.245287386181	0.293322279528	0.228482076026	0.251598889827	0.211705115996	0.302163509766	0.274156531703	0.419194756398	0.312786605171
Feb8-15	0.327388590579	0.206037291877	0.362758616855	0.226005389074	0.392084590232	0.349957642797	0.251120042166	0.364409843737	0.335360924743	0.224748619295	0.368601935074	0.37340635624	0.269707076475	0.408611471688	0.409426131201	0.330108311148	0.401978481498	0.240698294199	0.277148389994	0.270120679119	0.405366297221	0.242313219215	0.227247149468	0.25705197678	0.437458285986	0.350389190402	0.314990893695	0.425973241557	0.421428907104	0.466392509363	0.363482296099	0.337476251586	0.315493504269	0.258186556332	0.251612412607	0.195411793014	0.358893805774	0.386353626273	0.257923009337	0.246087629333	0.389421547621	0.259708203934	0.200990810723	0.0	0.288965151936	0.199469985809	0.327148308988	0.207752680797	0.220797195662	0.291131997084	0.304377352173	0.255812197097	0.253936970713	0.251447557545	0.339806047578	0.310979606301	0.409453253556	0.235025650391	0.248587397596	0.28077799619	0.281208994393	0.271461439531	0.221720500525	0.220628382963	0.271550654406	0.327921572696	0.421296567807	0.297092401769
Feb8-45	0.301072396461	0.299864585582	0.325422545274	0.303822712914	0.373254741881	0.355987548046	0.302684170604	0.336114894503	0.293463041891	0.280025755416	0.319235391179	0.369067770129	0.267900597082	0.356630353498	0.356339321057	0.394766966744	0.329197266341	0.329178354699	0.311846476114	0.305357692818	0.381242039853	0.239821862273	0.344646636435	0.360728438095	0.391899795523	0.346359577741	0.33655300556	0.402402664352	0.410355684628	0.398245838725	0.328288201663	0.296461679797	0.254660893033	0.23804242513	0.299119534224	0.31246400048	0.283082858832	0.341775310873	0.277976802384	0.248732613966	0.349798327152	0.331809444114	0.26126085035	0.288965151936	0.0	0.281939050676	0.312715333105	0.236701214634	0.221952480221	0.250908336086	0.292743665522	0.310942145652	0.360595565572	0.287131153074	0.373405637463	0.269571953057	0.381683368817	0.283320797464	0.273188560242	0.326142525473	0.288841676296	0.237051693748	0.327525611772	0.310391903909	0.358818173714	0.34621292288	0.373992079379	0.31046334524
Feb8-39	0.331135229608	0.217795627065	0.355694437535	0.281087071796	0.39777434428	0.351919118122	0.240099956303	0.356958868426	0.34256556944	0.230173227436	0.36493384406	0.388677482432	0.304630470579	0.433833975056	0.375089506041	0.3815534602	0.403494216368	0.309713230462	0.305113097098	0.237453069417	0.420392158966	0.262431214053	0.226586274713	0.304663708644	0.47163758132	0.327990203955	0.355698037092	0.405519981759	0.432071378778	0.482321683168	0.372497604167	0.32952788283	0.319340408277	0.220453221335	0.286892299616	0.226779855075	0.38463675865	0.334509745321	0.268934769917	0.1919938868	0.404913076342	0.26501119794	0.222476242221	0.199469985809	0.281939050676	0.0	0.314597966663	0.270270701145	0.233091188653	0.259519534347	0.333659040841	0.294734063414	0.318550260368	0.308583936169	0.396316829159	0.334116131178	0.403455444933	0.236598135005	0.298770205631	0.291032186887	0.262171833686	0.269821735898	0.204796278937	0.22972711147	0.313726119321	0.337669248507	0.436432819855	0.335497440682
Feb9-4-24	0.270568551315	0.355759421585	0.28792671299	0.322124618501	0.332059120609	0.330311290728	0.29945579066	0.319177712403	0.259498490375	0.332339164929	0.277456298612	0.293969885456	0.352407282061	0.323515729488	0.341647864589	0.46872008651	0.300115573338	0.367194102486	0.34951207399	0.294767131607	0.352036861781	0.368892128236	0.373435430437	0.360703342001	0.347044142829	0.354226282345	0.356585486485	0.327247591158	0.4111956473	0.341086440051	0.285760379597	0.306849931691	0.319168127991	0.300023272995	0.306002776164	0.336157171127	0.352587853577	0.27769364397	0.25149503012	0.259002654442	0.301611502311	0.363656694388	0.325263839665	0.327148308988	0.312715333105	0.314597966663	0.0	0.336055500868	0.337245754214	0.342177004665	0.245592649664	0.345611431663	0.409173719841	0.334107196771	0.351057930052	0.293254011401	0.318605999195	0.347880851893	0.398416404055	0.398274545239	0.328903020166	0.378835296686	0.337231752048	0.333786688402	0.40363508467	0.401904718802	0.358651415317	0.375772648369
