"Plot Title: SG3_Bottom"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580740, SEN S/N: 20580740)","RH, % (LGR S/N: 20580740, SEN S/N: 20580740)"
328,04/01/19 01:19:27 PM,85.894,82.018
329,04/01/19 01:49:27 PM,85.939,82.110
330,04/01/19 02:19:27 PM,85.352,81.809
331,04/01/19 02:49:27 PM,83.779,81.652
332,04/01/19 03:19:27 PM,84.677,81.121
333,04/01/19 03:49:27 PM,85.035,80.349
334,04/01/19 04:19:27 PM,85.172,79.840
335,04/01/19 04:49:27 PM,84.182,80.540
336,04/01/19 05:19:27 PM,80.096,80.899
337,04/01/19 05:49:27 PM,77.378,80.608
338,04/01/19 06:19:27 PM,75.508,80.101
339,04/01/19 06:49:27 PM,71.146,80.694
340,04/01/19 07:19:27 PM,68.657,80.566
341,04/01/19 07:49:27 PM,64.161,80.559
342,04/01/19 08:19:27 PM,62.748,79.915
343,04/01/19 08:49:27 PM,61.934,79.567
344,04/01/19 09:19:27 PM,60.733,79.424
345,04/01/19 09:49:27 PM,60.260,79.257
346,04/01/19 10:19:27 PM,59.702,79.385
347,04/01/19 10:49:27 PM,60.046,79.203
348,04/01/19 11:19:27 PM,60.561,79.070
349,04/01/19 11:49:27 PM,60.818,79.045
350,04/02/19 12:19:27 AM,60.861,79.078
351,04/02/19 12:49:27 AM,61.162,79.030
352,04/02/19 01:19:27 AM,61.205,78.979
353,04/02/19 01:49:27 AM,61.162,78.918
354,04/02/19 02:19:27 AM,60.647,78.996
355,04/02/19 02:49:27 AM,60.733,78.895
356,04/02/19 03:19:27 AM,60.561,78.958
357,04/02/19 03:49:27 AM,60.346,78.989
358,04/02/19 04:19:27 AM,60.260,79.006
359,04/02/19 04:49:27 AM,60.046,79.064
360,04/02/19 05:19:27 AM,59.315,79.172
361,04/02/19 05:49:27 AM,58.755,79.133
362,04/02/19 06:19:27 AM,58.325,79.082
363,04/02/19 06:49:27 AM,57.850,79.081
364,04/02/19 07:19:27 AM,57.592,79.022
365,04/02/19 07:49:27 AM,57.592,78.995
366,04/02/19 08:19:27 AM,58.455,78.986
367,04/02/19 08:49:27 AM,59.745,79.029
368,04/02/19 09:19:27 AM,63.048,78.973
