	Feb10-r1-a_SPA	Feb10-r2-a_SPA	Feb10-r3-a_SPA	Feb10-r4-a_SPA	Feb10-r5-a_SPA	Feb10-r6-a_SPA	Feb10-r7-a_SPA	Feb7-1_SPA	Feb7-12_SPA	Feb7-15_SPA	Feb7-20_SPA	Feb7-3_SPA	Feb7-6_SPA	Feb7-9_SPA	Feb8-12_SPA	Feb8-15_SPA	Feb8-19_SPA	Feb8-2_SPA	Feb8-23_SPA	Feb8-27_SPA	Feb8-32_SPA	Feb8-33_SPA	Feb8-35_SPA	Feb8-37_SPA	Feb8-39_SPA	Feb8-41_SPA	Feb8-43_SPA	Feb8-45_SPA	Feb8-47_SPA	Feb8-49_SPA	Feb8-5_SPA	Feb8-51_SPA	Feb8-53_SPA	Feb8-55_SPA	Feb8-61_SPA	Feb8-65_SPA	Feb8-7_SPA	Feb8-9_SPA	Feb9-1-a_SPA	Feb9-1-b_SPA	Feb9-2-a_SPA	Feb9-2-b_SPA	Feb9-3-a_SPA	Feb9-3-b_SPA	Feb9-4-11_SPA	Feb9-4-14_SPA	Feb9-4-17_SPA	Feb9-4-2_SPA	Feb9-4-20_SPA	Feb9-4-22_SPA	Feb9-4-24_SPA	Feb9-4-26_SPA	Feb9-4-28_SPA	Feb9-4-30-a_SPA	Feb9-4-4_SPA	Feb9-4-6_SPA	Feb9-4-8_SPA	Feb9-4-a_SPA	Feb9-4-b_SPA	Feb9-5-a_SPA	Feb9-5-b_SPA	Feb9-6-a_SPA	Feb9-6-b_SPA	Feb9-7-a_SPA	Feb9-7-b_SPA	Feb9-8-a_SPA	Feb9-8-b_SPA	SG1-E-mid_SPA
Feb8-35_SPA	0.5236739208025496	0.36777639699775666	0.4122405504164817	0.48283433534715353	0.5077429772936072	0.4618857267470911	0.42918183749938105	0.37302526748587	0.2428453658550485	0.29304702919108755	0.4247296587018154	0.4620540610130756	0.45256932831001057	0.3713446980298652	0.37205651242257326	0.39199124536110597	0.4085564706316384	0.2715925054710885	0.3357661312634729	0.33755962831450265	0.22807768221720073	0.1777326071002009	0.0	0.5108247622704281	0.5244999714224242	0.4173606942529428	0.3254645817434366	0.33406821013069454	0.36504838522817096	0.29992993680629676	0.5532701106985438	0.413542837550317	0.3641446994168399	0.46525906946099693	0.3516113217257713	0.42082421441868556	0.34134958298174245	0.5054144733220726	0.472442668873981	0.4109904586516847	0.5261674811610821	0.5751019403141645	0.5563044601380194	0.5022875104226198	0.3652634720892438	0.5212387781696384	0.5186463026846763	0.48522788753627577	0.6394457249457958	0.6151038433656769	0.6097277459112201	0.5868119979922425	0.5681133421002895	0.5924948570345773	0.4088753847791023	0.6166229869354202	0.573485000162697	0.5726740421540627	0.43250771186281084	0.433480811012847	0.6542261835324144	0.3266609017625326	0.4128982299901589	0.6449098596387995	0.5613709598053096	0.5075165959912346	0.523618227447831	0.25804471668499923
Feb8-37_SPA	0.4489473009612104	0.44067576526278185	0.4202060301056042	0.43682345546538487	0.46127453482948455	0.45082819132602725	0.4407977038691986	0.5320886725041859	0.47918547650674326	0.48722473992593796	0.4400515059303748	0.4739066826506039	0.5563223196264473	0.4760792983297227	0.4721107092876232	0.4104258065407186	0.28601451260241845	0.4955454008292217	0.40898188783665135	0.38739089561389317	0.48720656397629825	0.4817917254880843	0.5108247622704281	0.0	0.2945979030721932	0.45893344488842064	0.4526102516670682	0.3703626608870328	0.3629469087472601	0.43047218031526674	0.5737952544779575	0.2927274646764257	0.5140861889610288	0.3169659970180751	0.4913068928293606	0.4620801393224377	0.4309722582073416	0.3314368744096703	0.4130144648083864	0.5604570181471268	0.5211574508992213	0.6145753670299692	0.6311974156140843	0.5178912578120615	0.5525685427986013	0.5517196874436138	0.5561901094297451	0.5811111640696836	0.5717888080485619	0.5744510879296209	0.6327398568274916	0.6542820930413964	0.57214608681601	0.6343845681758793	0.4670635879641592	0.6652430761696178	0.6052093540702361	0.5689219053841696	0.566255443692818	0.45858574737144214	0.6062300834933633	0.5038453368316821	0.42292298020102037	0.6239332733413261	0.6105906586641703	0.4129132826512375	0.47630469325211594	0.4953496166399738
Feb8-39_SPA	0.44523594056489313	0.4909022662851983	0.4039288631476889	0.3996585222934522	0.41757847366181333	0.4038342088665728	0.49456128278925404	0.49553603872718915	0.5296673828616442	0.5218025459304176	0.4458998565867849	0.4503591281141257	0.5276806584427486	0.4613189266760809	0.5232181006961699	0.4237173831410608	0.3561098933140449	0.5519775790723843	0.46070281802811974	0.4503315907763848	0.5659206448200952	0.5013273384103776	0.5244999714224242	0.2945979030721932	0.0	0.43654390978713914	0.5026275338822985	0.4234298469052841	0.36915352291847864	0.44735931548885965	0.6034918958216406	0.3507500956733807	0.549657185804917	0.3746316351217428	0.47266199244774404	0.42858083615745324	0.48206855784019015	0.397250853042915	0.3962300128538218	0.6048338478653713	0.5312995704924021	0.6361067750169729	0.6774018927190371	0.5029588240940623	0.5684183748541207	0.5812423526649756	0.5787683779826086	0.5941544216573762	0.5799044507348767	0.5645688578054285	0.6395944467606453	0.669767010562116	0.5991132590113353	0.6486571187535768	0.5439735139734961	0.6916447811226512	0.598520312333875	0.5798582582376416	0.6145774722439736	0.5275806895378998	0.6191193033073128	0.5547813552752611	0.4599216994730216	0.6054987694167768	0.5915706499226768	0.4160353532785113	0.44809575219401904	0.5256979230511326
Feb8-41_SPA	0.3924581093154532	0.4087223003926571	0.34068862081042334	0.3425644772794579	0.3647821381120052	0.227189183180559	0.34707516496772023	0.2485278196193286	0.4227179409243053	0.40433390351792936	0.25262274339331514	0.29861680580906974	0.4433583531630301	0.331177780373215	0.48824483024422694	0.30621782622004096	0.41702225133347837	0.41460070707249297	0.2713753923986368	0.3427198019779118	0.4455114654595357	0.3344557840268517	0.4173606942529428	0.45893344488842064	0.43654390978713914	0.0	0.3800909286528184	0.4002746762208901	0.22078779788715333	0.34201710455725853	0.5329778049017352	0.4378339723161457	0.36337201890616294	0.3974714653672772	0.3631167817666051	0.2713720890027424	0.4136356884195997	0.49925060797157284	0.2795694113589086	0.49388847206516373	0.4254401024522489	0.5616589226926255	0.603795683496798	0.44658406932131123	0.46678959468762143	0.47834302388745026	0.505369498622492	0.4435663973830437	0.5466624747213439	0.5389210756028056	0.561526563747524	0.6083594447124354	0.5318552320561574	0.5754385931395972	0.3899985075355431	0.6252243012991368	0.5097808269087695	0.498554728692674	0.5303746092388683	0.3518512364937418	0.5625668535009587	0.4383559721122394	0.3339475025899827	0.5755576535755416	0.46744078673911366	0.33179309245091415	0.3603282127577216	0.3280267431564941
Feb8-43_SPA	0.42626246397125594	0.43804761523150904	0.4184106335164215	0.42391738184938776	0.48609518249773576	0.4445531858584655	0.3249034767940948	0.3605216135060682	0.3858437438388486	0.38577078597695474	0.44760211662539173	0.4820569730298277	0.4879680143901789	0.42780305597161583	0.3555302377452868	0.4103813858309618	0.4885042849525569	0.3606147792594177	0.4125152094957449	0.4147627860158636	0.3547027287798384	0.3249785692819902	0.3254645817434366	0.4526102516670682	0.5026275338822985	0.3800909286528184	0.0	0.32422882281187365	0.3254788966781401	0.3284148248411328	0.5550878641094795	0.40855816475654455	0.38932262274800794	0.4737592956784005	0.3777712042922279	0.40743957759939164	0.330759854047458	0.4424907406060991	0.41114194269348525	0.4716610505612037	0.46902633687133855	0.5647742294615945	0.575635227649838	0.5067562657058098	0.3927671012032602	0.5354058785202233	0.5479214054953843	0.45837740121287873	0.6026635917366485	0.593800984800239	0.6398977095328093	0.6142714483018041	0.5757561058564554	0.6220478349895491	0.4237592476186318	0.6473923110836132	0.599403592539748	0.5819719602413265	0.5085541017593829	0.4237931616314855	0.6393657380760638	0.4289872909336245	0.4563338345827854	0.6345168421908821	0.5436574964407568	0.45018311576069264	0.4876562622194132	0.2806367107083496
Feb8-45_SPA	0.39192543017863984	0.41658819601574937	0.3591303135610635	0.32859234636539364	0.443353131027195	0.4042233113630812	0.4216229230260134	0.40854557475742104	0.34789622430190664	0.3829028843365083	0.38645831612868015	0.45070958049482684	0.4461927165506378	0.3975236907293067	0.3879366141339136	0.3684000172805168	0.4287047846918604	0.40081315225428404	0.33353262388399946	0.3457652635772559	0.3639187388843631	0.36176051815415483	0.33406821013069454	0.3703626608870328	0.4234298469052841	0.4002746762208901	0.32422882281187365	0.0	0.2756062083280584	0.27565699735174426	0.5599267116026055	0.39246237914992194	0.3572269771724063	0.4693749699483619	0.36168964021872385	0.398557831393649	0.3143952412536686	0.4415471023360086	0.3190724629450119	0.43796277633933156	0.4851341215173211	0.5474097051733093	0.5841615524280767	0.46548377493633547	0.4578981804289858	0.5350926584962814	0.5268238530492529	0.4743084299480318	0.5536555509204295	0.5294756716923686	0.5725392304034669	0.5884725643006827	0.553572858730867	0.5595212852776047	0.40510094469628394	0.6088033719478647	0.5667976160929701	0.5197676041297659	0.516915401947891	0.4643724766075618	0.5749629432273458	0.3898013554832604	0.3787708522965265	0.6028412241328279	0.554912086793705	0.3273719218005613	0.408691183401159	0.3632082607824261
Feb8-47_SPA	0.3405849677793847	0.39396322457647837	0.2687441601605285	0.2847769886042727	0.4021432461377264	0.2928373824834006	0.35657186532108676	0.3531881399274662	0.3651040435798406	0.3800357684525614	0.25152919730047973	0.3228118945185815	0.43512871822707927	0.3340246419906904	0.3827844775046167	0.2931475310809487	0.39025250921345256	0.3918347109546171	0.2528214993079223	0.338449511725463	0.40233755358999235	0.3230665821732627	0.36504838522817096	0.3629469087472601	0.36915352291847864	0.22078779788715333	0.3254788966781401	0.2756062083280584	0.0	0.29069609976335664	0.5268679500481849	0.45787022409961303	0.36801845565839747	0.4219175788059511	0.3555885809959186	0.31488586528827767	0.3120494459235016	0.43023569635350195	0.2698482677907672	0.48860571309808265	0.438597945873944	0.5630664272853916	0.601586027029531	0.45718413638838207	0.45669421876479255	0.521826311669418	0.5038372758827546	0.46773095643545115	0.49591727072733033	0.4924998091473615	0.554278337022339	0.6133444635828668	0.5305151849206464	0.5725978181228435	0.3875541892081419	0.6242155199417411	0.5006723022156301	0.48730862252629376	0.514783183843873	0.39365105106589254	0.5727205364357172	0.41917647339662323	0.34449359473260505	0.5843873757141402	0.5140072255658815	0.2598304412227549	0.39411301284516903	0.3315817855454344
Feb8-49_SPA	0.37209035765280385	0.3938974620366426	0.3550575552502945	0.33891063174392855	0.41884233078442346	0.35342409528179614	0.4116900986145889	0.32324426989806565	0.26434857618021246	0.2890370525315942	0.2719685317221149	0.3695189017326079	0.4218808717701121	0.3115970068464488	0.3758737795455777	0.31388807339013297	0.3672648727536	0.28753393256382076	0.2167676358302009	0.2865275467716636	0.31306605692488093	0.28521540402426004	0.29992993680629676	0.43047218031526674	0.44735931548885965	0.34201710455725853	0.3284148248411328	0.27565699735174426	0.29069609976335664	0.0	0.5090592530799762	0.4016610918570568	0.319070380375023	0.4050664203685023	0.3487507084017726	0.34284284475068455	0.29838039090535123	0.43184906862752487	0.36956431113149124	0.3999191636616608	0.4863022769233213	0.526328810933131	0.5554479794919205	0.44263493323724934	0.38723368643735884	0.5206996050467777	0.5123529556972424	0.46196995784938605	0.5625407632951513	0.5396060786993186	0.5523263171166201	0.5797720537266923	0.5273026934527506	0.5277648317402908	0.3497197268329596	0.5785139329321811	0.5359286049761457	0.46548204324401693	0.4476244771360081	0.3776447534915332	0.5760895966687227	0.30785262615024417	0.3658015842892278	0.5854806232310998	0.519508519622776	0.37770595495354436	0.39013632854743646	0.2886715358893793
Feb8-5_SPA	0.5124235819773003	0.4745579214845064	0.5189724088287416	0.4960135068967814	0.5619809218811224	0.5184290471221813	0.5621143878714907	0.5850663711559962	0.5404747415917577	0.5463766187784524	0.4467672361718031	0.5335085562362119	0.5739786992136532	0.5038245572059591	0.522425046113554	0.5060159522717812	0.5457559026204887	0.5057281300471346	0.47438379438901096	0.48271050094548773	0.5196839253325375	0.5091832788991539	0.5532701106985438	0.5737952544779575	0.6034918958216406	0.5329778049017352	0.5550878641094795	0.5599267116026055	0.5268679500481849	0.5090592530799762	0.0	0.597424754583615	0.5507277813423898	0.5722021197627077	0.5485381497260141	0.5865928204964235	0.527489449091545	0.6267368826658691	0.5549385372505673	0.5846052990291399	0.5700985066543145	0.39349375669058595	0.4064977579542213	0.5695505693441956	0.5884148219497279	0.6163879997017337	0.626351739506146	0.6229325136888533	0.403548776032947	0.2612815411148671	0.3395607138367487	0.36401698542034666	0.34080190053879195	0.35546881211908965	0.4803441554084461	0.3578661316515809	0.30594324184375027	0.2916673374432887	0.6002769789304535	0.5274806061760356	0.39315192308353386	0.5556758330345257	0.530844423961517	0.3751239798865592	0.363162988034806	0.5517283530383528	0.5561281396700721	0.5121041469976048
Feb8-51_SPA	0.5568742759977727	0.44517150560945556	0.524376084039421	0.4910273176004797	0.4548397422166613	0.45541474335547755	0.48017819787124705	0.4565374683685524	0.44874555794634846	0.44620444031355583	0.4891770738487976	0.5114769838225087	0.5208399608844793	0.4986378169351361	0.5110340950649829	0.41260103572296397	0.30623897676392	0.454939215414839	0.4611248145545841	0.39962092822507345	0.42526578915535795	0.3945765812663211	0.413542837550317	0.2927274646764257	0.3507500956733807	0.4378339723161457	0.40855816475654455	0.39246237914992194	0.45787022409961303	0.4016610918570568	0.597424754583615	0.0	0.4397326754662005	0.31901494970223704	0.39113686880379583	0.4242409894594344	0.4814555076471318	0.3660681948502348	0.4262912747140801	0.5340258803171158	0.55352511653537	0.5958749458973283	0.6192338444972694	0.4761638870221828	0.4880787353277959	0.5436746942048436	0.5728639430743344	0.5204224550163575	0.6541133356382015	0.634122584721016	0.652313980973353	0.6305247698501948	0.6047008102057017	0.6268185190886033	0.4992542113920077	0.6584035592800366	0.6077708824485759	0.6059410018593419	0.5591253836766245	0.47885737283495233	0.6225000398714107	0.4749033174444168	0.45267334676275284	0.6340088289996686	0.5805398711199052	0.5003042575145517	0.48576145199090703	0.3769912388999236
Feb8-53_SPA	0.4887387668287852	0.42274894375270505	0.4511412937216134	0.39499712285362554	0.4622443035313592	0.38895437674837297	0.39678097266378687	0.3606784309383601	0.2874913299350117	0.3548711091902236	0.3289513315153172	0.3836606454498911	0.4939107055055254	0.4193202677794586	0.4490805329789957	0.3192211094445374	0.4710347553473377	0.3775524929489424	0.3791719030737365	0.38301687751548114	0.3099829030540881	0.35639539716432267	0.3641446994168399	0.5140861889610288	0.549657185804917	0.36337201890616294	0.38932262274800794	0.3572269771724063	0.36801845565839747	0.319070380375023	0.5507277813423898	0.4397326754662005	0.0	0.45879972008862363	0.30071304991341125	0.38137834862188824	0.388246921219544	0.546906152839617	0.3871821668354461	0.37672510540673265	0.41747804764503355	0.5430467464979222	0.5335968727720212	0.4430044366687364	0.39802102115709004	0.509195766467557	0.4823044816440955	0.32101996677334177	0.5686478737635512	0.5890507666940896	0.5730421118414999	0.5653302759751455	0.5499439550580624	0.5585343121254133	0.36835665074308105	0.5786934023662835	0.5106381059523842	0.5498354298799804	0.4612841220311819	0.40471285675860663	0.5922676817151563	0.3569488799942044	0.3837523519757033	0.5989398768021672	0.5655218507712932	0.3790646227734644	0.4121671245017936	0.282543593556933
Feb8-55_SPA	0.4697961145464494	0.41660015642640963	0.44899446850162317	0.4272103384673825	0.4838258369484	0.41870226409542066	0.4611438483787268	0.48335816182430047	0.4211635325044037	0.4157613193799944	0.40192751419028505	0.47388915294032047	0.5867803433251341	0.4121416342721705	0.48311253451303837	0.42167614574109796	0.23228002139149836	0.43924453695762034	0.33235274499641465	0.35847656081866736	0.468325364816679	0.4147496552997385	0.46525906946099693	0.3169659970180751	0.3746316351217428	0.3974714653672772	0.4737592956784005	0.4693749699483619	0.4219175788059511	0.4050664203685023	0.5722021197627077	0.31901494970223704	0.45879972008862363	0.0	0.4937394818602546	0.4627505327782638	0.42765896966259154	0.3283903102898519	0.4689835982590556	0.4707626543611554	0.4851542219214712	0.5960909332911289	0.6088465539703304	0.511882410413718	0.5307845933734389	0.4955029428640211	0.5143418341673685	0.5545447492860788	0.6058743612076	0.5524143639458838	0.5725889910170968	0.5948254475231861	0.5596387370879574	0.5685083614413452	0.43165218463452637	0.5980191383546634	0.5508496871482179	0.5367927507379933	0.5378702151986315	0.4593063291776123	0.6188313773705494	0.40670378916229544	0.43671560774509344	0.5854891442929	0.539640829197229	0.43266881073044644	0.47060642601142993	0.4696817696502472
Feb8-61_SPA	0.5234668319919984	0.36406425461236436	0.482860168078527	0.4623762041189552	0.48784195908202393	0.3256834374876324	0.4687472603284771	0.4146087592253128	0.34744844576246975	0.36752703282137944	0.3963080669975318	0.41676314977600876	0.4487553369764196	0.4475405767830436	0.43974595849836823	0.26441389506216334	0.46815313967135913	0.3493683191350849	0.4082127261526921	0.33739529082943126	0.3230110699650709	0.3423986884556827	0.3516113217257713	0.4913068928293606	0.47266199244774404	0.3631167817666051	0.3777712042922279	0.36168964021872385	0.3555885809959186	0.3487507084017726	0.5485381497260141	0.39113686880379583	0.30071304991341125	0.4937394818602546	0.0	0.3372850992872707	0.4177264670808081	0.5357025776673529	0.3420080926049781	0.42849948723067394	0.523641739993468	0.5292653734041927	0.6138606211299737	0.4136839677212314	0.34870593047954107	0.5528869763709663	0.520861631783383	0.4244779639424176	0.613278997936404	0.6260658546412748	0.6306483827394682	0.6011610799233599	0.5587690746745055	0.6052362088186736	0.41810166960784645	0.6267505397603657	0.5627602979322883	0.5762657180657677	0.5123080421991208	0.47212819562402913	0.6232310733646949	0.38783861246274115	0.311671198609203	0.6093916939615447	0.5747414479399895	0.3629289394944497	0.4533968169766416	0.2763023965699807
Feb8-65_SPA	0.38355158109118437	0.44196927781985745	0.4385304263157853	0.4354404736231984	0.4430775552899137	0.26480849570711223	0.38957590328980424	0.2939449181045411	0.4437632325207415	0.4204818330370236	0.36193211953498994	0.375522989484916	0.4544905985583864	0.4019540221568349	0.5352262709270484	0.31232451379041215	0.4667921679776099	0.48207734164924926	0.3716267047574877	0.3493305305381243	0.482381894899375	0.43591013031071757	0.42082421441868556	0.4620801393224377	0.42858083615745324	0.2713720890027424	0.40743957759939164	0.398557831393649	0.31488586528827767	0.34284284475068455	0.5865928204964235	0.4242409894594344	0.38137834862188824	0.4627505327782638	0.3372850992872707	0.0	0.47227995761391184	0.5423793430427867	0.29774976441850665	0.5310409735290367	0.4736786298485796	0.6047224020900682	0.5958212741165686	0.4396108587641524	0.4909145906229085	0.5262843726929456	0.5370081887667789	0.44893750641978897	0.5775015035109576	0.592416247845268	0.606430380234214	0.6445158998420614	0.5696690063667972	0.6089030548222242	0.45566542883657374	0.6546390535671379	0.5489065441587323	0.5403582611759684	0.5560693109971647	0.42584225257475283	0.5599502227572065	0.4549792723735952	0.370756294032725	0.6045245334509561	0.5211424797137947	0.35658536613600905	0.38928248918595376	0.37115531172695254
Feb8-7_SPA	0.384770210492384	0.35775330901797253	0.29982489817633867	0.3675798193547863	0.48816000033217205	0.4575186297710044	0.4104023968271947	0.410926232959642	0.254889938653992	0.2735815793623565	0.32504117241110975	0.4460710562568096	0.49372295579124537	0.3612725287092382	0.21645022982441373	0.347993224526017	0.4191842408408847	0.18099724201569814	0.25759531667532376	0.2795037564904861	0.31539885359430164	0.2481516812125359	0.34134958298174245	0.4309722582073416	0.48206855784019015	0.4136356884195997	0.330759854047458	0.3143952412536686	0.3120494459235016	0.29838039090535123	0.527489449091545	0.4814555076471318	0.388246921219544	0.42765896966259154	0.4177264670808081	0.47227995761391184	0.0	0.3701062834702105	0.40434437869537315	0.3849685605648143	0.4446836082710534	0.5608835632689871	0.5633306237597294	0.5129514400089914	0.4579055151819926	0.5309240366179901	0.5530675404796987	0.5197898853605921	0.5771721273797792	0.5154852551637856	0.5724615174096946	0.5671870054640022	0.5874725610458748	0.5439508351292938	0.3823057054610736	0.5614348897734256	0.5656770296467044	0.5413628742083455	0.44166311670277125	0.4133788691737735	0.6374776854692443	0.2853896470724761	0.3744469750582685	0.6181125706934545	0.575420639425013	0.39764573822653054	0.4777361194090396	0.33322428508013124
Feb8-9_SPA	0.4371131330447145	0.5185143745614739	0.4424463416338949	0.48519167787696527	0.5368998620857912	0.5302125396892716	0.5293689536676325	0.5055360972805676	0.4739187305696803	0.4994927809698408	0.486324554062405	0.5149244818735575	0.5551358102614962	0.4941746213181325	0.3802044564595216	0.5341599688858111	0.24835149499437179	0.40933177302120854	0.4222476928468258	0.4894765391363125	0.4733836717141684	0.45552827491295406	0.5054144733220726	0.3314368744096703	0.397250853042915	0.49925060797157284	0.4424907406060991	0.4415471023360086	0.43023569635350195	0.43184906862752487	0.6267368826658691	0.3660681948502348	0.546906152839617	0.3283903102898519	0.5357025776673529	0.5423793430427867	0.3701062834702105	0.0	0.48919828770422247	0.5357661885206184	0.5524300729419893	0.6551497726468362	0.6523300091384782	0.6140985649396575	0.5592095479094648	0.6206845609362133	0.6403010422180894	0.6349526000818684	0.6313967295756095	0.5878820816941385	0.6439951575069586	0.6645778939017517	0.6604106150092103	0.6032565976838061	0.5500649400721884	0.6492573887344839	0.6609687667660885	0.6215837276952225	0.5832035292314321	0.5780120510662656	0.6775365991888205	0.4677201861916363	0.5312890022235673	0.6837871912718918	0.6024019279328249	0.5039873832099717	0.569540248735604	0.49723006675869047
Feb9-1-a_SPA	0.36426029892436407	0.40749435098772635	0.37302138462478635	0.30578776665624163	0.38597790776660035	0.2994414110062127	0.3692454229458329	0.38560777367687415	0.4548478753781289	0.4271420197414112	0.33220991740989947	0.35198646977136955	0.4534074010913796	0.36934414333644755	0.4411930162364143	0.2926758145583953	0.4619042678944522	0.4775263908764037	0.33469047723704987	0.32865932212426974	0.4726475510548307	0.45307330946641605	0.472442668873981	0.4130144648083864	0.3962300128538218	0.2795694113589086	0.41114194269348525	0.3190724629450119	0.2698482677907672	0.36956431113149124	0.5549385372505673	0.4262912747140801	0.3871821668354461	0.4689835982590556	0.3420080926049781	0.29774976441850665	0.40434437869537315	0.48919828770422247	0.0	0.519274788457041	0.432041546189322	0.5749620728447792	0.616837991694807	0.4034454566022781	0.4818086454745516	0.5027248349270598	0.5027536210015958	0.4825922412088925	0.514598380092097	0.5237261040193907	0.5838810395092908	0.6164294557512038	0.5282541902231976	0.5804690655440248	0.42311970145043826	0.6248082122890154	0.5558238630846235	0.5261882013952767	0.5323200740869172	0.4194419373595906	0.5469425861182147	0.43803458195714773	0.31830764431490793	0.5904494614639826	0.5114959424392735	0.29416376302544117	0.36856597561135146	0.3545691268001554
Feb9-1-b_SPA	0.5232718702194461	0.43029064004385925	0.461057471129051	0.4666453745959387	0.5350313825607204	0.5041203954000123	0.5002309171381115	0.48177241673946836	0.3266945423121553	0.36692633238337613	0.4357012798969664	0.48736332095359297	0.4979044722724318	0.42885020082966413	0.4167001218142257	0.4626017567896773	0.48370489937203764	0.3483682365940153	0.39640730439785465	0.4063820972319287	0.3329124482367434	0.3979081099828442	0.4109904586516847	0.5604570181471268	0.6048338478653713	0.49388847206516373	0.4716610505612037	0.43796277633933156	0.48860571309808265	0.3999191636616608	0.5846052990291399	0.5340258803171158	0.37672510540673265	0.4707626543611554	0.42849948723067394	0.5310409735290367	0.3849685605648143	0.5357661885206184	0.519274788457041	0.0	0.4996308047075835	0.48059374371428804	0.5424963593328245	0.5153753609457205	0.28358210261973604	0.5055905642224503	0.481078603566198	0.4985532014683725	0.6072515110498138	0.583616426571875	0.5372378890999475	0.5511490316216316	0.5632888498196299	0.5410770370903953	0.3496538382789739	0.5023133173702493	0.5488324241912107	0.5915309698715531	0.371084650198088	0.47397481577370904	0.6203905372839643	0.22023036801801682	0.3962715184163498	0.5759680426734549	0.5833915244263649	0.444437433416472	0.48541404033076263	0.44158747924502945
Feb9-2-a_SPA	0.4302288952322773	0.4870012200849098	0.4175092475899101	0.37899959182877946	0.5153432874762011	0.4607510493680966	0.382313138495568	0.42769068079028916	0.495645069630021	0.4755484795765552	0.39865690488637373	0.49996956023398165	0.5397555295782821	0.46947996503731004	0.46598411439481885	0.4445478539885018	0.5486965579849825	0.47090153555041286	0.45318213160797804	0.47590850735055784	0.5014653358023713	0.5049743960451257	0.5261674811610821	0.5211574508992213	0.5312995704924021	0.4254401024522489	0.46902633687133855	0.4851341215173211	0.438597945873944	0.4863022769233213	0.5700985066543145	0.55352511653537	0.41747804764503355	0.4851542219214712	0.523641739993468	0.4736786298485796	0.4446836082710534	0.5524300729419893	0.432041546189322	0.4996308047075835	0.0	0.5999864688901503	0.5923176703669557	0.44727345377001826	0.5443156241227429	0.44923814381331967	0.44234451653026385	0.5125172195192708	0.4698071239353426	0.5500326704501961	0.6063428851718587	0.5430050680355083	0.5644098397567532	0.6238153784978399	0.3987087008394991	0.6299045984082602	0.5425483274275282	0.5789339321128668	0.543580666508615	0.3912910294522098	0.5606242775124411	0.42634716585223636	0.3931205332250986	0.5639211663988959	0.5550027824232513	0.41417719092012095	0.4555396702924527	0.45735681015773627
Feb9-2-b_SPA	0.6168871645121575	0.5868158334239904	0.6122840296994666	0.5635386577297723	0.5922599530266721	0.5885082219341526	0.5492964986795504	0.5631901403717164	0.5365371656441263	0.5446158589388189	0.5691104142986497	0.5828596878940536	0.5944234169321337	0.5829584117332072	0.586136497444245	0.5662799057513251	0.6396336154353036	0.5560315796879075	0.5688781336848096	0.5752459740553938	0.5635929591594373	0.547661930600036	0.5751019403141645	0.6145753670299692	0.6361067750169729	0.5616589226926255	0.5647742294615945	0.5474097051733093	0.5630664272853916	0.526328810933131	0.39349375669058595	0.5958749458973283	0.5430467464979222	0.5960909332911289	0.5292653734041927	0.6047224020900682	0.5608835632689871	0.6551497726468362	0.5749620728447792	0.48059374371428804	0.5999864688901503	0.0	0.35578614522820134	0.5909776417296676	0.47014559317521715	0.5972889700886924	0.5533376583441768	0.5856499512751338	0.4148209642249814	0.4266630681679233	0.356835996830194	0.35453402667467676	0.311100059474269	0.3885454567050262	0.5069289842932406	0.33093104006146407	0.3755026450894328	0.3770903020747982	0.5086847872322153	0.543364554326876	0.45126174437662486	0.49353111912565095	0.5321550095095882	0.4001380559874192	0.3986037311703884	0.5622812672933513	0.5865762209800464	0.5291654321926669
Feb9-3-a_SPA	0.6291435046687589	0.5880106362807531	0.6047467709987078	0.6016599805631386	0.6181482984451782	0.6373571228769175	0.5502569355831477	0.5707436934424407	0.5372558556141774	0.5457208175677618	0.5822519335863778	0.6190544154176685	0.5854620716374215	0.5873410638054057	0.5926998990166925	0.5921766957010762	0.6255480412079134	0.5532607014327079	0.5666411201371938	0.569454492050934	0.5454316265089295	0.5583883271698633	0.5563044601380194	0.6311974156140843	0.6774018927190371	0.603795683496798	0.575635227649838	0.5841615524280767	0.601586027029531	0.5554479794919205	0.4064977579542213	0.6192338444972694	0.5335968727720212	0.6088465539703304	0.6138606211299737	0.5958212741165686	0.5633306237597294	0.6523300091384782	0.616837991694807	0.5424963593328245	0.5923176703669557	0.35578614522820134	0.0	0.6448627109676773	0.6131771474701567	0.4927963312379606	0.612408507493395	0.5085057185508198	0.4072804559051993	0.43886478995888006	0.40971753824424845	0.3845356372610972	0.3765707929402638	0.39984075003880215	0.5110170130554166	0.3926616951146875	0.39984096462359875	0.4026752467458917	0.5112415777777249	0.5483383529097147	0.4101893556502976	0.509158942086503	0.5898857340752319	0.45072871881021864	0.41403258898929723	0.6056741033977192	0.5982391881183706	0.559535482974357
